raw_start,raw_end,raw_length,Speaker
180620313,180671309,50996,SA1
180671309,180735002,63693,SI2145
180735002,180781697,46695,SX82
180781697,180809448,27751,SI1269
180809448,180845084,35636,SX66
180845084,180899049,53965,SA1
180899049,180925673,26624,SI1860
180925673,180962435,36762,SI1990
180962435,181011383,48948,SX360
181011383,181063505,52122,SI1440
181063505,181092177,28672,SX436
181092177,181137950,45773,SX264
181137950,181214136,76186,SI1841
181214136,181255301,41165,SX82
181255301,181304965,49664,SX353
181304965,181349817,44852,SX55
181349817,181386272,36455,SI2017
181386272,181439930,53658,SA1
181439930,181494510,54580,SX426
181494510,181546837,52327,SI1281
181546837,181621487,74650,SX232
181621487,181667772,46285,SI1276
181667772,181747337,79565,SI952
181747337,181775088,27751,SX195
181775088,181811236,36148,SX270
181811236,181878104,66868,SI842
181878104,181910770,32666,SA2
181910770,181951730,40960,SX353
181951730,182037337,85607,SI620
182037337,182091609,54272,SI1234
182091609,182137485,45876,SA2
182137485,182186945,49460,SX128
182186945,182227496,40551,SA2
182227496,182280130,52634,SA2
182280130,182315049,34919,SX315
182315049,182366557,51508,SI520
182366557,182410282,43725,SX79
182410282,182453495,43213,SX69
182453495,182492305,38810,SX85
182492305,182568286,75981,SI1207
182568286,182617746,49460,SX152
182617746,182652665,34919,SX210
182652665,182705094,52429,SA1
182705094,182750355,45261,SA2
182750355,182820704,70349,SI1260
182820704,182871904,51200,SI1602
182871904,182902522,30618,SI1796
182902522,182981575,79053,SI1412
182981575,183064519,82944,SI794
183064519,183118279,53760,SA1
183118279,183161287,43008,SX270
183161287,183222523,61236,SI1883
183222523,183270856,48333,SX79
183270856,183321647,50791,SX82
183321647,183368035,46388,SX360
183368035,183412989,44954,SA1
183412989,183448113,35124,SX85
183448113,183484056,35943,SX447
183484056,183524812,40756,SI1125
183524812,183551744,26932,SX30
183551744,183596596,44852,SA2
183596596,183638580,41984,SX38
183638580,183703809,65229,SX348
183703809,183751118,47309,SA1
183751118,183775694,24576,SI1888
183775694,183804469,28775,SI1804
183804469,183861301,56832,SI1731
183861301,183893353,32052,SX127
183893353,183947216,53863,SA1
183947216,183995754,48538,SX401
183995754,184039684,43930,SX241
184039684,184090987,51303,SI827
184090987,184164818,73831,SI525
184164818,184224825,60007,SA1
184224825,184285037,60212,SI798
184285037,184327533,42496,SX83
184327533,184376993,49460,SX206
184376993,184417237,40244,SI2274
184417237,184465980,48743,SX302
184465980,184542576,76596,SX311
184542576,184589680,47104,SI1936
184589680,184643748,54068,SX218
184643748,184684504,40756,SX416
184684504,184731199,46695,SX62
184731199,184791001,59802,SA1
184791001,184833702,42701,SX87
184833702,184883366,49664,SA1
184883366,184935488,52122,SI1965
184935488,184962624,27136,SI686
184962624,185015565,52941,SX130
185015565,185071885,56320,SX220
185071885,185134554,62669,SA1
185134554,185158721,24167,SI1713
185158721,185198862,40141,SI1842
185198862,185241563,42701,SA2
185241563,185266242,24679,SI1851
185266242,185313142,46900,SX259
185313142,185373866,60724,SA1
185373866,185413086,39220,SI1956
185413086,185472888,59802,SX166
185472888,185517535,44647,SA2
185517535,185566073,48538,SX107
185566073,185611641,45568,SA2
185611641,185678201,66560,SA1
185678201,185715987,37786,SX434
185715987,185784288,68301,SX149
185784288,185833031,48743,SX242
185833031,185873787,40756,SX128
185873787,185920584,46797,SA1
185920584,185961135,40551,SX448
185961135,185994415,33280,SI2242
185994415,186031996,37581,SX355
186031996,186076950,44954,SX401
186076950,186134294,57344,SX338
186134294,186172387,38093,SX303
186172387,186250007,77620,SI852
186250007,186284209,34202,SX386
186284209,186332542,48333,SA1
186332542,186367666,35124,SA2
186367666,186410265,42599,SX56
186410265,186445286,35021,SI2043
186445286,186495258,49972,SX181
186495258,186550554,55296,SA1
186550554,186607284,56730,SX442
186607284,186641486,34202,SX59
186641486,186727093,85607,SA2
186727093,186785359,58266,SX431
186785359,186855708,70349,SI868
186855708,186897897,42189,SI1416
186897897,186939677,41780,SX296
186939677,186989853,50176,SA1
186989853,187031530,41677,SX322
187031530,187084164,52634,SX442
187084164,187148984,64820,SX262
187148984,187192197,43213,SI1427
187192197,187240018,47821,SX422
187240018,187266847,26829,SX425
187266847,187299923,33076,SX80
187299923,187320608,20685,SX3
187320608,187359930,39322,SX302
187359930,187396487,36557,SX326
187396487,187427105,30618,SX42
187427105,187474005,46900,SX419
187474005,187513941,39936,SI1917
187513941,187577122,63181,SX175
187577122,187621052,43930,SX285
187621052,187656073,35021,SX128
187656073,187688944,32871,SI722
187688944,187726013,37069,SX57
187726013,187754788,28775,SX21
187754788,187834558,79770,SI1227
187834558,187868043,33485,SX26
187868043,187909413,41370,SA2
187909413,187956005,46592,SX353
187956005,188005055,49050,SX402
188005055,188071718,66663,SA1
188071718,188110630,38912,SA2
188110630,188169715,59085,SI781
188169715,188230541,60826,SA1
188230541,188265050,34509,SX384
188265050,188306727,41677,SX326
188306727,188341441,34714,SX303
188341441,188366837,25396,SI1864
188366837,188408514,41677,SX51
188408514,188452751,44237,SX129
188452751,188470159,17408,SX70
188470159,188515011,44852,SX250
188515011,188639632,124621,SI1441
188639632,188692368,52736,SI1058
188692368,188753808,61440,SX173
188753808,188810128,56320,SI2097
188810128,188841565,31437,SX384
188841565,188887441,45876,SX375
188887441,188941816,54375,SX232
188941816,188979500,37684,SI1548
188979500,189021177,41677,SX157
189021177,189044934,23757,SI592
189044934,189092755,47821,SA1
189092755,189151533,58778,SA1
189151533,189197818,46285,SX55
189197818,189255367,57549,SI698
189255367,189330017,74650,SI1153
189330017,189349781,19764,SI1031
189349781,189410709,60928,SX451
189410709,189471433,60724,SX450
189471433,189516182,44749,SX271
189516182,189552125,35943,SX399
189552125,189590423,38298,SX125
189590423,189643876,53453,SA1
189643876,189674699,30823,SI2010
189674699,189715557,40858,SX399
189715557,189757132,41575,SX37
189757132,189807923,50791,SX433
189807923,189859533,51610,SI1545
189859533,189901005,41472,SI703
189901005,189965517,64512,SA1
189965517,190013953,48436,SX377
190013953,190048155,34202,SI720
190048155,190115739,67584,SX350
190115739,190155061,39322,SI618
190155061,190190594,35533,SX436
190190594,190237596,47002,SX108
190237596,190278454,40858,SX296
190278454,190350749,72295,SI1177
190350749,190402052,51303,SI2191
190402052,190471070,69018,SX335
190471070,190527083,56013,SX359
190527083,190564562,37479,SX429
190564562,190603167,38605,SI2160
190603167,190657439,54272,SX232
190657439,190697273,39834,SA2
190697273,190742841,45568,SX46
190742841,190822611,79770,SI667
190822611,190892653,70042,SI916
190892653,190943956,51303,SA1
190943956,190977544,33588,SI1869
190977544,191026389,48845,SX112
191026389,191073391,47002,SX400
191073391,191143535,70144,SI1480
191143535,191213782,70247,SI797
191213782,191271638,57856,SA1
191271638,191387965,116327,SI2302
191387965,191425239,37274,SI1863
191425239,191475415,50176,SA1
191475415,191514532,39117,SI986
191514532,191554366,39834,SX132
191554366,191592254,37888,SI611
191592254,191653182,60928,SX430
191653182,191724146,70964,SI701
191724146,191769612,45466,SX180
191769612,191831974,62362,SI1913
191831974,191859315,27341,SI2338
191859315,191902119,42804,SA2
191902119,191944615,42496,SI1700
191944615,192018139,73524,SA1
192018139,192069237,51098,SI1880
192069237,192130165,60928,SX329
192130165,192169282,39117,SX6
192169282,192190684,21402,SI2122
192190684,192249667,58983,SI2121
192249667,192304451,54784,SX366
192304451,192355549,51098,SX377
192355549,192418423,62874,SA1
192418423,192496452,78029,SI562
192496452,192536286,39834,SX244
192536286,192607454,71168,SX432
192607454,192669816,62362,SI862
192669816,192731154,61338,SA1
192731154,192790649,59495,SA1
192790649,192825670,35021,SI1950
192825670,192878918,53248,SX60
192878918,192931552,52634,SA1
192931552,192980090,48538,SA1
